1801,2015,Open,91,1773
1980,2015,Open,92,1772
730,2015,Open,93,1771
4550,2015,Open,94,1766
1948,2015,Open,95,1758
1321,2015,Open,96,1756
55,2015,Open,97,1744
3557,2015,Open,98,1709
1437,2015,Open,99,1683
4012,2015,Open,100,1674
1279,2015,Open,101,1672
1388,2015,Open,101,1672
221,2015,Open,103,1650
2006,2015,Open,104,1648
3950,2015,Open,105,1612
2503,2015,Open,106,1606
743,2015,Open,107,1599
312,2015,Open,108,1591
349,2015,Open,109,1581
1795,2015,Open,110,1559
1679,2015,Open,111,1557
678,2015,Open,112,1551
598,2015,Open,113,1549
1720,2015,Open,114,1544
1032,2015,Open,115,1543
2457,2015,Open,116,1542
1796,2015,Open,117,1507
2987,2015,Open,118,1473
1808,2015,Open,119,1464
452,2015,Open,120,1437
220,2015,Open,121,1420
6,2015,Open,122,1417
1265,2015,Open,123,1411
754,2015,Open,124,1401
4132,2015,Open,125,1393
718,2015,Open,126,1390
2177,2015,Open,126,1390
156,2015,Open,128,1387
2982,2015,Open,129,1383
887,2015,Open,130,1382
108,2015,Open,131,1350
143,2015,Open,132,1335
2104,2015,Open,133,1331
1829,2015,Open,134,1322
1555,2015,Open,135,1318
117,2015,Open,136,1317
701,2015,Open,137,1312
2038,2015,Open,137,1312
3222,2015,Open,139,1302
1195,2015,Open,140,1299
3175,2015,Open,140,1299
575,2015,Open,142,1296
747,2015,Open,143,1293
1578,2015,Open,144,1292
896,2015,Open,145,1283
2062,2015,Open,145,1283
3159,2015,Open,147,1281
1485,2015,Open,148,1280
1093,2015,Open,149,1277
1612,2015,Open,150,1265
3781,2015,Open,150,1265
1899,2015,Open,152,1263
3069,2015,Open,153,1258
1536,2015,Open,154,1248
3270,2015,Open,155,1247
1724,2015,Open,156,1244
883,2015,Open,157,1235
705,2015,Open,158,1233
1085,2015,Open,159,1223
3185,2015,Open,160,1222
3834,2015,Open,161,1221
1657,2015,Open,162,1218
696,2015,Open,163,1212
3561,2015,Open,163,1212
1249,2015,Open,165,1204
3382,2015,Open,166,1199
457,2015,Open,167,1171
2110,2015,Open,168,1169
3110,2015,Open,168,1169
3094,2015,Open,170,1162
3420,2015,Open,171,1160
1099,2015,Open,172,1154
1651,2015,Open,173,1152
700,2015,Open,174,1150
3965,2015,Open,175,1147
2454,2015,Open,176,1143
3169,2015,Open,177,1130
71,2015,Open,178,1120
1534,2015,Open,179,1101
2667,2015,Open,180,1093
387,2015,Open,181,1088
3232,2015,Open,182,1079
557,2015,Open,183,1077
501,2015,Open,184,1075
2837,2015,Open,185,1074
1001,2015,Open,186,1064
169,2015,Open,187,1062
201,2015,Open,188,1059
403,2015,Open,189,1057
2563,2015,Open,190,1054
1941,2015,Open,191,1050
3514,2015,Open,192,1048
3963,2015,Open,193,1045
861,2015,Open,194,1033
1155,2015,Open,195,1029
283,2015,Open,196,1028
1087,2015,Open,197,1022
1931,2015,Open,198,1019
2029,2015,Open,199,1016
1707,2015,Open,200,1015
746,2015,Open,201,995
1637,2015,Open,202,988
1660,2015,Open,203,985
618,2015,Open,204,967
3285,2015,Open,205,963
3589,2015,Open,206,958
2090,2015,Open,207,956
44,2015,Open,208,955
335,2015,Open,209,944
209,2015,Open,210,939
1928,2015,Open,211,936
2150,2015,Open,212,930
2247,2015,Open,212,930
1280,2015,Open,214,926
1071,2015,Open,215,924
2459,2015,Open,216,923
228,2015,Open,217,922
2628,2015,Open,218,921
3324,2015,Open,218,921
3217,2015,Open,220,917
1178,2015,Open,221,913
3092,2015,Open,222,912
3607,2015,Open,223,906
1737,2015,Open,224,905
1015,2015,Open,225,903
1901,2015,Open,226,902
1476,2015,Open,227,900
3534,2015,Open,227,900
481,2015,Open,229,896
649,2015,Open,230,894
84,2015,Open,231,892
2065,2015,Open,232,889
1802,2015,Open,233,877
176,2015,Open,234,876
2291,2015,Open,235,870
4139,2015,Open,235,870
360,2015,Open,237,869
1891,2015,Open,238,868
1430,2015,Open,239,863
1495,2015,Open,240,861
2054,2015,Open,241,856
1693,2015,Open,242,848
2055,2015,Open,243,843
869,2015,Open,244,838
719,2015,Open,245,834
50,2015,Open,246,832
2142,2015,Open,246,832
3334,2015,Open,248,829
419,2015,Open,249,823
69,2015,Open,250,812
704,2015,Open,251,805
817,2015,Open,252,803
3691,2015,Open,253,793
2146,2015,Open,254,790
1738,2015,Open,255,785
2449,2015,Open,256,779
2883,2015,Open,256,779
93,2015,Open,258,777
1650,2015,Open,259,774
938,2015,Open,260,769
2338,2015,Open,261,767
320,2015,Open,262,760
1810,2015,Open,263,751
2227,2015,Open,263,751
3391,2015,Open,263,751
3956,2015,Open,266,747
1944,2015,Open,267,742
152,2015,Open,268,740
3268,2015,Open,268,740
957,2015,Open,270,738
908,2015,Open,271,732
2147,2015,Open,272,731
164,2015,Open,273,730
252,2015,Open,274,722
3151,2015,Open,274,722
4034,2015,Open,276,714
3428,2015,Open,277,701
3421,2015,Open,277,701
3361,2015,Open,279,700
545,2015,Open,280,698
2332,2015,Open,280,698
2920,2015,Open,280,698
2376,2015,Open,283,693
1593,2015,Open,284,690
195,2015,Open,285,683
477,2015,Open,285,683
3339,2015,Open,285,683
3682,2015,Open,285,683
3277,2015,Open,289,681
2629,2015,Open,290,676
3909,2015,Open,290,676
4022,2015,Open,292,668
1008,2015,Open,293,661
1399,2015,Open,293,661
3369,2015,Open,295,659
211,2015,Open,296,658
2116,2015,Open,297,657
2471,2015,Open,297,657
2512,2015,Open,297,657
3237,2015,Open,300,654
1035,2015,Open,301,653
197,2015,Open,302,648
4238,2015,Open,303,647
2124,2015,Open,304,643
656,2015,Open,305,640
1120,2015,Open,306,637
12,2015,Open,307,634
3967,2015,Open,307,634
4239,2015,Open,307,634
709,2015,Open,310,630
43,2015,Open,311,627
1164,2015,Open,311,627
1680,2015,Open,311,627
2656,2015,Open,311,627
1683,2015,Open,315,621
3003,2015,Open,315,621
3306,2015,Open,315,621
751,2015,Open,318,614
3343,2015,Open,318,614
3997,2015,Open,318,614
546,2015,Open,321,613
1466,2015,Open,321,613
4231,2015,Open,321,613
1248,2015,Open,324,608
1527,2015,Open,324,608
818,2015,Open,326,607
1528,2015,Open,327,602
3290,2015,Open,327,602
1573,2015,Open,329,601
4216,2015,Open,329,601
1168,2015,Open,331,595
2148,2015,Open,331,595
4051,2015,Open,331,595
278,2015,Open,334,592
1323,2015,Open,334,592
2658,2015,Open,334,592
3135,2015,Open,334,592
3726,2015,Open,334,592
1596,2015,Open,339,589
425,2015,Open,339,589
2936,2015,Open,339,589
3953,2015,Open,339,589
1994,2015,Open,343,585
2049,2015,Open,343,585
1393,2015,Open,345,583
1742,2015,Open,345,583
1909,2015,Open,345,583
2710,2015,Open,345,583
3838,2015,Open,345,583
519,2015,Open,350,579
3528,2015,Open,351,577
3795,2015,Open,351,577
2833,2015,Open,351,577
2208,2015,Open,354,574
3581,2015,Open,354,574
1513,2015,Open,354,574
2849,2015,Open,357,571
2908,2015,Open,357,571
157,2015,Open,359,569
1429,2015,Open,360,565
3617,2015,Open,360,565
3891,2015,Open,360,565
4063,2015,Open,360,565
4054,2015,Open,360,565
1037,2015,Open,365,559
2602,2015,Open,365,559
3940,2015,Open,365,559
3618,2015,Open,368,557
529,2015,Open,369,553
542,2015,Open,369,553
2589,2015,Open,369,553
1492,2015,Open,372,552
105,2015,Open,373,550
1777,2015,Open,373,550
3213,2015,Open,373,550
4281,2015,Open,373,550
2922,2015,Open,377,548
3033,2015,Open,378,543
3869,2015,Open,379,542
4122,2015,Open,379,542
4106,2015,Open,379,542
4173,2015,Open,379,542
3054,2015,Open,383,539
681,2015,Open,384,538
1544,2015,Open,385,536
1753,2015,Open,386,535
2007,2015,Open,386,535
3080,2015,Open,386,535
552,2015,Open,389,531
2696,2015,Open,389,531
3578,2015,Open,391,530
1274,2015,Open,392,528
3623,2015,Open,392,528
3621,2015,Open,392,528
4067,2015,Open,392,528
1524,2015,Open,396,525
1069,2015,Open,396,525
1754,2015,Open,398,522
2838,2015,Open,398,522
4195,2015,Open,398,522
2472,2015,Open,401,520
2910,2015,Open,401,520
2105,2015,Open,401,520
2583,2015,Open,404,516
550,2015,Open,405,515
687,2015,Open,405,515
3076,2015,Open,405,515
3802,2015,Open,405,515
2560,2015,Open,405,515
4038,2015,Open,405,515
4103,2015,Open,405,515
146,2015,Open,412,514
222,2015,Open,412,514
901,2015,Open,412,514
1194,2015,Open,412,514
851,2015,Open,416,511
51,2015,Open,417,509
1745,2015,Open,417,509
2085,2015,Open,417,509
2174,2015,Open,417,509
2260,2015,Open,417,509
2604,2015,Open,417,509
3464,2015,Open,417,509
3347,2015,Open,417,509
3772,2015,Open,417,509
2010,2015,Open,417,509
3961,2015,Open,417,509
170,2015,Open,428,504
1678,2015,Open,428,504
1927,2015,Open,428,504
4388,2015,Open,431,503
528,2015,Open,431,503
867,2015,Open,431,503
1372,2015,Open,431,503
1414,2015,Open,431,503
1576,2015,Open,431,503
1752,2015,Open,431,503
2067,2015,Open,431,503
3067,2015,Open,431,503
3410,2015,Open,431,503
2153,2015,Open,431,503
2084,2015,Open,442,498
2350,2015,Open,442,498
4262,2015,Open,442,498
1940,2015,Open,445,497
2180,2015,Open,445,497
3145,2015,Open,445,497
3711,2015,Open,445,497
4094,2015,Open,445,497
2386,2015,Open,450,494
3943,2015,Open,451,493
2025,2015,Open,451,493
2744,2015,Open,451,493
3274,2015,Open,451,493
686,2015,Open,455,491
1433,2015,Open,455,491
1848,2015,Open,455,491
1360,2015,Open,458,490
663,2015,Open,459,488
1714,2015,Open,460,485
3046,2015,Open,460,485
4143,2015,Open,460,485
1311,2015,Open,463,483
4217,2015,Open,463,483
1465,2015,Open,465,480
3171,2015,Open,465,480
3474,2015,Open,465,480
3716,2015,Open,465,480
3826,2015,Open,465,480
2015,2015,Open,465,480
3354,2015,Open,471,479
454,2015,Open,472,478
2371,2015,Open,472,478
4134,2015,Open,472,478
3070,2015,Open,475,474
3773,2015,Open,475,474
3456,2015,Open,475,474
4230,2015,Open,475,474
61,2015,Open,479,473
2741,2015,Open,479,473
3152,2015,Open,481,469
3121,2015,Open,481,469
3555,2015,Open,481,469
1857,2015,Open,481,469
1619,2015,Open,481,469
461,2015,Open,486,468
1682,2015,Open,486,468
1776,2015,Open,486,468
205,2015,Open,489,464
327,2015,Open,489,464
1581,2015,Open,489,464
2061,2015,Open,489,464
3103,2015,Open,489,464
4046,2015,Open,489,464
4102,2015,Open,489,464
4270,2015,Open,489,464
591,2015,Open,497,463
1018,2015,Open,497,463
4252,2015,Open,497,463
1564,2015,Open,500,459
1762,2015,Open,500,459
1956,2015,Open,500,459
2132,2015,Open,500,459
2416,2015,Open,500,459
3616,2015,Open,500,459
3619,2015,Open,500,459
3582,2015,Open,500,459
3580,2015,Open,500,459
1316,2015,Open,500,459
3075,2015,Open,500,459
3729,2015,Open,500,459
2152,2015,Open,500,459
852,2015,Open,513,458
2906,2015,Open,513,458
3686,2015,Open,513,458
4310,2015,Open,516,454
1401,2015,Open,516,454
2839,2015,Open,516,454
3042,2015,Open,516,454
3715,2015,Open,516,454
3712,2015,Open,516,454
4087,2015,Open,516,454
4213,2015,Open,516,454
3547,2015,Open,524,453
3641,2015,Open,524,453
1587,2015,Open,526,449
3195,2015,Open,526,449
3225,2015,Open,526,449
1758,2015,Open,526,449
4095,2015,Open,526,449
3430,2015,Open,531,448
3743,2015,Open,531,448
2011,2015,Open,533,444
2730,2015,Open,533,444
3120,2015,Open,533,444
3147,2015,Open,533,444
2845,2015,Open,533,444
2021,2015,Open,538,443
3174,2015,Open,539,439
3747,2015,Open,539,439
1923,2015,Open,539,439
3990,2015,Open,539,439
4275,2015,Open,539,439
1169,2015,Open,544,438
1903,2015,Open,544,438
3739,2015,Open,544,438
3631,2015,Open,547,436
395,2015,Open,548,434
1630,2015,Open,548,434
1668,2015,Open,548,434
3097,2015,Open,548,434
3992,2015,Open,548,434
4197,2015,Open,548,434
679,2015,Open,554,433
1936,2015,Open,554,433
1585,2015,Open,556,430
1735,2015,Open,556,430
1825,2015,Open,556,430
3725,2015,Open,556,430
3777,2015,Open,556,430
4026,2015,Open,556,430
4277,2015,Open,556,430
3026,2015,Open,563,429
498,2015,Open,564,428
2120,2015,Open,564,428
3204,2015,Open,564,428
613,2015,Open,567,425
1319,2015,Open,567,425
2646,2015,Open,567,425
3109,2015,Open,567,425
3079,2015,Open,567,425
3998,2015,Open,567,425
596,2015,Open,573,422
2131,2015,Open,573,422
175,2015,Open,575,421
1277,2015,Open,575,421
3179,2015,Open,575,421
3269,2015,Open,575,421
3620,2015,Open,575,421
3622,2015,Open,575,421
2151,2015,Open,575,421
3957,2015,Open,575,421
4037,2015,Open,575,421
556,2015,Open,584,419
1039,2015,Open,584,419
1504,2015,Open,584,419
2028,2015,Open,584,419
464,2015,Open,588,416
1550,2015,Open,588,416
1713,2015,Open,588,416
3465,2015,Open,588,416
3259,2015,Open,588,416
3975,2015,Open,588,416
3442,2015,Open,594,415
923,2015,Open,595,414
3357,2015,Open,595,414
114,2015,Open,595,414
3177,2015,Open,598,412
3488,2015,Open,598,412
3401,2015,Open,598,412
3892,2015,Open,598,412
3935,2015,Open,598,412
4027,2015,Open,598,412
4100,2015,Open,598,412
104,2015,Open,605,411
1877,2015,Open,606,410
3889,2015,Open,606,410
153,2015,Open,608,408
647,2015,Open,608,408
2509,2015,Open,608,408
3083,2015,Open,608,408
2298,2015,Open,608,408
4178,2015,Open,608,408
4278,2015,Open,608,408
1733,2015,Open,615,407
971,2015,Open,616,405
1059,2015,Open,616,405
3526,2015,Open,618,404
25,2015,Open,619,403
125,2015,Open,619,403
1840,2015,Open,619,403
2462,2015,Open,619,403
3064,2015,Open,619,403
4255,2015,Open,619,403
394,2015,Open,625,401
2088,2015,Open,625,401
2194,2015,Open,625,401
3671,2015,Open,625,401
1658,2015,Open,629,399
1744,2015,Open,629,399
1922,2015,Open,629,399
3893,2015,Open,629,399
4220,2015,Open,629,399
4179,2015,Open,629,399
1070,2015,Open,635,396
1789,2015,Open,635,396
3613,2015,Open,635,396
3335,2015,Open,635,396
3667,2015,Open,635,396
3291,2015,Open,640,395
3721,2015,Open,640,395
3951,2015,Open,640,395
4052,2015,Open,640,395
4099,2015,Open,640,395
927,2015,Open,645,392
3044,2015,Open,645,392
3756,2015,Open,645,392
1709,2015,Open,648,391
1813,2015,Open,648,391
2450,2015,Open,648,391
3096,2015,Open,648,391
4379,2015,Open,648,391
3769,2015,Open,648,391
4003,2015,Open,648,391
4206,2015,Open,648,391
740,2015,Open,656,387
1756,2015,Open,656,387
3045,2015,Open,656,387
3341,2015,Open,656,387
3764,2015,Open,656,387
4029,2015,Open,656,387
4272,2015,Open,656,387
1394,2015,Open,663,385
1508,2015,Open,664,383
3198,2015,Open,664,383
3352,2015,Open,664,383
3292,2015,Open,664,383
3761,2015,Open,664,383
3791,2015,Open,664,383
4267,2015,Open,664,383
236,2015,Open,671,379
3376,2015,Open,671,379
3848,2015,Open,671,379
4032,2015,Open,671,379
4283,2015,Open,671,379
237,2015,Open,676,375
1670,2015,Open,676,375
3367,2015,Open,676,375
1852,2015,Open,676,375
4133,2015,Open,676,375
18,2015,Open,681,374
3611,2015,Open,681,374
2631,2015,Open,683,371
3125,2015,Open,683,371
3149,2015,Open,683,371
3404,2015,Open,683,371
3475,2015,Open,683,371
3318,2015,Open,683,371
3915,2015,Open,683,371
900,2015,Open,690,369
3397,2015,Open,690,369
3887,2015,Open,690,369
1765,2015,Open,693,367
2452,2015,Open,693,367
1834,2015,Open,693,367
3821,2015,Open,693,367
2236,2015,Open,697,365
39,2015,Open,697,365
3937,2015,Open,697,365
989,2015,Open,700,363
1866,2015,Open,700,363
3131,2015,Open,700,363
3057,2015,Open,700,363
4198,2015,Open,700,363
1157,2015,Open,705,361
2125,2015,Open,705,361
3085,2015,Open,705,361
3245,2015,Open,705,361
3740,2015,Open,705,361
3693,2015,Open,705,361
451,2015,Open,711,360
3219,2015,Open,711,360
1831,2015,Open,711,360
3816,2015,Open,711,360
646,2015,Open,715,356
744,2015,Open,715,356
1055,2015,Open,715,356
3194,2015,Open,715,356
3841,2015,Open,715,356
479,2015,Open,720,352
1110,2015,Open,720,352
1221,2015,Open,720,352
1873,2015,Open,720,352
2017,2015,Open,720,352
3873,2015,Open,720,352
3866,2015,Open,720,352
3942,2015,Open,720,352
562,2015,Open,728,349
1552,2015,Open,728,349
1979,2015,Open,728,349
3146,2015,Open,728,349
3310,2015,Open,728,349
158,2015,Open,733,348
1843,2015,Open,733,348
2888,2015,Open,733,348
427,2015,Open,736,345
1865,2015,Open,736,345
1953,2015,Open,736,345
4223,2015,Open,736,345
4193,2015,Open,736,345
1474,2015,Open,741,341
3047,2015,Open,741,341
1910,2015,Open,741,341
4199,2015,Open,741,341
2330,2015,Open,745,339
891,2015,Open,746,338
3479,2015,Open,746,338
3648,2015,Open,746,338
1954,2015,Open,746,338
543,2015,Open,750,335
1439,2015,Open,750,335
2323,2015,Open,750,335
442,2015,Open,753,334
1943,2015,Open,753,334
1806,2015,Open,755,331
2136,2015,Open,755,331
3154,2015,Open,755,331
3402,2015,Open,755,331
3375,2015,Open,755,331
3865,2015,Open,755,331
3293,2015,Open,761,328
52,2015,Open,762,327
3451,2015,Open,762,327
3636,2015,Open,762,327
3677,2015,Open,762,327
2716,2015,Open,762,327
3350,2015,Open,767,324
1814,2015,Open,767,324
3938,2015,Open,767,324
4219,2015,Open,767,324
1175,2015,Open,771,323
1595,2015,Open,772,321
3498,2015,Open,772,321
3400,2015,Open,772,321
3288,2015,Open,772,321
3985,2015,Open,772,321
3733,2015,Open,777,319
3517,2015,Open,777,319
3189,2015,Open,779,317
4145,2015,Open,779,317
4268,2015,Open,779,317
1974,2015,Open,782,314
2666,2015,Open,782,314
3385,2015,Open,782,314
4237,2015,Open,782,314
1815,2015,Open,786,310
3563,2015,Open,786,310
3449,2015,Open,786,310
3713,2015,Open,786,310
3819,2015,Open,786,310
3876,2015,Open,786,310
1914,2015,Open,792,307
3753,2015,Open,792,307
2000,2015,Open,794,306
3521,2015,Open,794,306
3918,2015,Open,794,306
2271,2015,Open,797,305
1547,2015,Open,798,304
3279,2015,Open,798,304
4264,2015,Open,798,304
3460,2015,Open,801,302
3414,2015,Open,801,302
2595,2015,Open,803,301
3183,2015,Open,803,301
3665,2015,Open,803,301
4118,2015,Open,803,301
1188,2015,Open,807,298
3303,2015,Open,807,298
3926,2015,Open,807,298
3925,2015,Open,810,297
4192,2015,Open,810,297
1135,2015,Open,812,294
1469,2015,Open,812,294
2092,2015,Open,812,294
2645,2015,Open,812,294
3533,2015,Open,812,294
2934,2015,Open,817,291
2309,2015,Open,818,290
3634,2015,Open,818,290
3895,2015,Open,820,288
102,2015,Open,821,286
3409,2015,Open,821,286
3919,2015,Open,821,286
3370,2015,Open,824,285
2420,2015,Open,824,285
4227,2015,Open,824,285
3065,2015,Open,827,282
3625,2015,Open,827,282
4263,2015,Open,827,282
4279,2015,Open,830,279
1705,2015,Open,831,278
3518,2015,Open,831,278
3927,2015,Open,831,278
1086,2015,Open,834,275
3851,2015,Open,834,275
1016,2015,Open,836,272
2087,2015,Open,836,272
3977,2015,Open,836,272
177,2015,Open,839,271
2422,2015,Open,839,271
4260,2015,Open,841,269
2300,2015,Open,842,263
3212,2015,Open,842,263
3509,2015,Open,842,263
3500,2015,Open,842,263
3393,2015,Open,842,263
3513,2015,Open,847,260
96,2015,Open,848,259
1727,2015,Open,849,256
541,2015,Open,850,255
3577,2015,Open,850,255
3486,2015,Open,850,255
758,2015,Open,853,252
3443,2015,Open,854,251
3541,2015,Open,855,249
3583,2015,Open,856,246
3519,2015,Open,856,246
2144,2015,Open,858,244
3673,2015,Open,858,244
3633,2015,Open,860,243
1743,2015,Open,861,237
2382,2015,Open,862,234
1818,2015,Open,863,233
3737,2015,Open,864,229
3073,2015,Open,865,225
1861,2015,Open,866,214
3560,2015,Open,867,211
3455,2015,Open,867,211
2114,2015,Open,869,207
3024,2015,Open,869,207
3355,2015,Open,869,207
3412,2015,Open,872,204
3359,2015,Open,872,204
2904,2015,Open,874,202
3405,2015,Open,875,200
3787,2015,Open,876,199
1247,2015,Open,877,196
3345,2015,Open,877,196
1844,2015,Open,879,193
3559,2015,Open,879,193
2341,2015,Open,881,191
1881,2015,Open,882,189
3463,2015,Open,882,189
3666,2015,Open,882,189
2301,2015,Open,885,186
1896,2015,Open,886,182
3398,2015,Open,887,172
1329,2015,Open,888,168
3346,2015,Open,888,168
878,2015,Open,890,165
1804,2015,Open,891,161
2016,2015,Open,892,158
3609,2015,Open,892,158
3450,2015,Open,894,154
188,2015,Open,895,151
2098,2015,Open,896,141
577,2015,Open,897,138
3160,2015,Open,897,138
1992,2015,Open,899,134
3624,2015,Open,900,131
2027,2015,Open,901,124
3168,2015,Open,901,124
2229,2015,Open,903,118
3224,2015,Open,904,114
1785,2015,Open,905,111
2327,2015,Open,905,111
2112,2015,Open,907,108
3360,2015,Open,907,108
3594,2015,Open,909,104
3284,2015,Open,909,104
3302,2015,Open,911,101
3144,2015,Open,912,98
3280,2015,Open,912,98
1786,2015,Open,914,95
3599,2015,Open,914,95
2149,2015,Open,916,92
3470,2015,Open,916,92
1856,2015,Open,918,88
3495,2015,Open,918,88
3429,2015,Open,920,85
3235,2015,Open,921,82
1880,2015,Open,922,79
2031,2015,Open,923,76
3423,2015,Open,924,72
3272,2015,Open,925,69
3476,2015,Open,925,69
430,2015,Open,927,66
1990,2015,Open,928,63
3353,2015,Open,928,63
3234,2015,Open,930,60
3271,2015,Open,931,57
3051,2015,Open,932,54
3759,2015,Open,933,51
724,2015,Open,934,48
2082,2015,Open,934,48
3497,2015,Open,936,44
3349,2015,Open,936,44
2091,2015,Open,938,41
3362,2015,Open,939,38
2035,2015,Open,940,35
2244,2015,Open,941,26
3240,2015,Open,942,23
3419,2015,Open,942,23
775,2015,Open,944,20
3351,2015,Open,945,17
684,2015,Open,946,14
3117,2015,Open,947,11
1946,2015,Open,948,8
1817,2015,Open,949,6
3591,2015,Open,950,5
1229,2015,Open,951,3
90,2015,Open,952,2
506,2015,Open,952,2
1072,2015,Open,952,2
2107,2015,Open,952,2
3342,2015,Open,952,2
1455,2015,Open,957,1
3158,2015,Open,957,1
3608,2015,Open,957,1
3522,2015,Open,957,1
3507,2015,Open,957,1
3336,2015,Open,957,1
3283,2015,Open,957,1
3630,2015,Open,957,1
3642,2015,Open,957,1
1699,2015,Women,1,5611
2529,2015,Women,2,5174
2227,2015,Women,3,5134
29,2015,Women,4,5036
1899,2015,Women,5,4894
1573,2015,Women,6,4525
1980,2015,Women,7,4189
2512,2015,Women,8,4075
2583,2015,Women,9,3504
104,2015,Women,10,3227
69,2015,Women,11,2446
596,2015,Women,12,2371
1738,2015,Women,13,2279
2386,2015,Women,14,2189
1944,2015,Women,15,2030
3369,2015,Women,16,2010
2149,2015,Women,17,1753
1072,2015,Women,18,1749
44,2015,Women,19,1709
2271,2015,Women,20,1700
3449,2015,Women,21,1693
3509,2015,Women,22,1647
2667,2015,Women,23,1602
1394,2015,Women,24,1593
4019,2015,Women,25,1556
430,2015,Women,26,1470
2087,2015,Women,27,1411
684,2015,Women,28,1395
2082,2015,Women,29,1304
2341,2015,Women,30,1297
1727,2015,Women,31,1258
3541,2015,Women,32,1196
2685,2015,Women,33,1176
1864,2015,Women,34,961
2309,2015,Women,35,943
3065,2015,Women,36,911
2112,2015,Women,37,857
1229,2015,Women,38,783
3576,2015,Women,38,783
3630,2015,Women,40,774
3051,2015,Women,41,764
3158,2015,Women,42,755
3487,2015,Women,43,722
3851,2015,Women,44,650
1814,2015,Women,45,625
4219,2015,Women,45,625
3149,2015,Women,45,625
1479,2015,Women,48,613
3488,2015,Women,48,613
1910,2015,Women,48,613
1277,2015,Women,48,613
3865,2015,Women,52,602
3582,2015,Women,52,602
3194,2015,Women,52,602
3402,2015,Women,52,602
3057,2015,Women,56,592
4279,2015,Women,56,592
1943,2015,Women,56,592
1515,2015,Women,56,592
707,2015,Women,56,592
1453,2015,Women,56,592
3580,2015,Women,56,592
52,2015,Women,63,583
4263,2015,Women,63,583
3897,2015,Women,63,583
2426,2015,Women,63,583
4260,2015,Women,67,574
1721,2015,Women,67,574
1469,2015,Women,69,565
3896,2015,Women,69,565
4029,2015,Women,71,557
2301,2015,Women,72,535
986,2015,Juniors,1,5611
1301,2015,Juniors,2,5169
1731,2015,Juniors,3,5143
192,2015,Juniors,4,5066
1879,2015,Juniors,5,4902
3527,2015,Juniors,6,3573
2468,2015,Juniors,7,2969
2503,2015,Juniors,8,2631
681,2015,Juniors,9,2618
861,2015,Juniors,10,2306
1505,2015,Juniors,11,2300
2104,2015,Juniors,12,2297
1979,2015,Juniors,13,2242
2602,2015,Juniors,14,2188
4550,2015,Juniors,15,2157
3950,2015,Juniors,16,2119
2038,2015,Juniors,17,2109
3421,2015,Juniors,18,1916
1465,2015,Juniors,19,1858
1155,2015,Juniors,20,1818
1195,2015,Juniors,21,1792
1085,2015,Juniors,22,1774
896,2015,Juniors,23,1749
51,2015,Juniors,24,1742
1891,2015,Juniors,25,1727
50,2015,Juniors,26,1686
3959,2015,Juniors,27,1613
1492,2015,Juniors,28,1597
3342,2015,Juniors,29,1587
3026,2015,Juniors,30,1560
2029,2015,Juniors,31,1551
